brand,model,processor_brand,processor_name,processor_gnrtn,ram_gb,ram_type,ssd,hdd,os
N/A,JBL Everest 100 Wireless Bluetooth Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony WH-H900N Wireless Bluetooth Headphone (Grey),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics ZEB-BH525 Wireless Bluetooth Headset (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Micro II Wireless Portable Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"JBL Flip Wireless Portable Bluetooth Speaker (White, Stereo Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Micro II Wireless Portable Bluetooth Speaker (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics Splash Wireless Portable Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony XB01 Wireless Portable Bluetooth Speaker (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-AX3IS Wired Headphone (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-AX3IS Wired Headphone (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-WS770IS Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips SB2000B/37 Wireless Bluetooth Speaker (Black, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS XB-02 Wireless Portable Bluetooth Speaker (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS XB-02 Wireless Portable Bluetooth Speaker (Green),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Portronics Posh POR-568 Wireless Portable Bluetooth Speaker (Grey, Stereo Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Everest 750 Wireless Bluetooth Headphone (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Portronics Posh POR-568 Wireless Portable Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics BT4910 Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS XB-02 Wireless Portable Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS XB-02 Wireless Portable Bluetooth Speaker (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics SW400 Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics ZEB-Juke Bar 9000 Pro Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-WS99BT Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS XB-02 Wireless Portable Bluetooth Speaker (Beige),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,boAt Rockerz 255R Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"JBL Cinema SB150 Wireless Bluetooth Speaker (Black, 2.1 Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-XB950AP Headphone (Grey),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Soundcore Life Q20 Wireless Headphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Endurance Peak Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL MS881C Wireless Bluetooth Headphone (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL MS881C Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRF V1BT Wireless Portable Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Live 650BTNC Wireless Bluetooth Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Live 650BTNC Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-WS770IS Wired Headphone (Grey),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-HW700DS Wireless Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-XB450AP Headphone (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1More E1009 Wired Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1More E1009 Wired Earphones (Silver),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1More E1009 Wired Earphones (Space Grey),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics T8500 Bluetooth Wireless Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sennheiser PXC 550-II Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-EX31BN Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio-Technica ATH-S200BT Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio-Technica ATH-S200BT Wireless Bluetooth Headphone (Grey),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-ES500 Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Endurance Peak Wireless Bluetooth Earphones (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Bose Solo 5 Wireless Bluetooth Speaker (Black, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Tune 500BT Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS-HG1/H Wireless Portable Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS-HG1/H Wireless Portable Bluetooth Speaker (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS-HG1/H Wireless Portable Bluetooth Speaker (Pink),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Tune 500BT Wireless Bluetooth Headphone (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Tune 500BT Wireless Bluetooth Headphone (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Endurance Peak Wireless Bluetooth Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Live 650BTNC Wireless Bluetooth Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL C50HI Wired Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Bose Noise Cancelling 700 Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"JBL Pulse 3 Wireless Portable Bluetooth Speaker (White, Stereo Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Sony SRS-X1B Wireless Bluetooth Speaker (Black, Stereo Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Bose Noise Cancelling 700 Wireless Bluetooth Headphone (Silver),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL C50HI Wired Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips BT2500B/37 Wireless Portable Bluetooth Speaker (Black, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics Zappy Wireless Portable Bluetooth Speaker (Orange),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics Zappy Wireless Portable Bluetooth Speaker (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips BT112 Wireless Portable Bluetooth Speaker (Black, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-COR150IS Wired Earphones (Pink),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SPA-3500F/94 Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Noise Shots XO Wireless Bluetooth Earphones (Rose Gold),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-COR150IS Wired Earphones (Green),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SPA-5220B Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-COR150IS Wired Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics Nitro Wireless Portable Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Noise Shots XO Wireless Bluetooth Earphones (Metallic White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Noise Shots XO Wireless Bluetooth Earphones (Space Grey),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL 8124 Wired Speaker (Grey),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-E40 Wired Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-WS50 Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKX9IS Wired Earphones (Silver),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-AR5BT Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SHB7000 Earphones,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,PaN/Asonic RP-BTD10 Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-AR5BT Wireless Bluetooth Headphone (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-AR5BT Wireless Bluetooth Headphone (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,PaN/Asonic RP-HF400B Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics RAGA Bluetooth Headphone (Green),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics Rock N Roll Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL 270BK Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKX5 Wired Earphones (Green),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics SW2492 Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics ZEB-Eternity Wireless Bluetooth Headphone (Rose Gold & Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Elite 45h Wireless Headphones (Titanium Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Elite 45h Wireless Headphones (Copper Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKS1100IS Wired Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL AreN/A 180 Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips BT4200 Wireless Portable Bluetooth Speaker (Red, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Cinema 610 Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKX5 Wired Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips MMS-3535F/94 Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips BT4200 Wireless Portable Bluetooth Speaker (Blue, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips BT4200 Wireless Portable Bluetooth Speaker (Grey, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Gear Icon X SM-R150NZKAXAR Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-DSR7BT Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics Samba Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips BT4200 Wireless Portable Bluetooth Speaker (White, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-AS600BT/B Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKX5 Wired Earphones (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips BT4200 Wireless Portable Bluetooth Speaker (Black, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKX5 Wired Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony WH-C200 Wireless Bluetooth Headphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,PaN/Asonic RP-BTS50 Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony SRS-D4 Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics Rover Wireless Portable Bluetooth Speaker (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics Rover Wireless Portable Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"JBL Clip 3 Wireless Bluetooth Speaker (Pink, 4.1 Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SHL3060 Headphone (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CK303M Wired Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Bose Soundtouch 30 Series III Wireless Portable Bluetooth Speaker (White, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-XB950BT/L Wireless Bluetooth Headphone (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Everest Elite 700 NXTGEN Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips SB2000P/37 Wireless Bluetooth Speaker (Pink, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"JBL Clip 3 Wireless Bluetooth Speaker (Black, 4.1 Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony WH-C200 Wireless Bluetooth Headphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SHQ3400LF Bluetooth Headset,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,PaN/Asonic RP-BTS50 Wireless Bluetooth Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1More 1M301 Wired Earphones (Red & Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics ZEB-2200HMV Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Live 400 BT Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-WS55X Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SHB4405BK Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SHB5250 Wireless Bluetooth Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SPA-150/94 Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Creative AurvaN/A Live 2 Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL E55BT Wireless Bluetooth Headphone (Pink),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL E55BT Wireless Bluetooth Headphone (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL E55BT Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL E55BT Wireless Bluetooth Headphone (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Live 400 BT Wireless Bluetooth Earphones (Greenen),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL E55BT Wireless Bluetooth Headphone (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Live 400 BT Wireless Bluetooth Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,boAt BassHeads 900 Wireless Bluetooth Headset (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips SB2000A/37 Wireless Bluetooth Speaker (Black, Mono Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-XB50BS/B Bluetooth Wireles Headphones (Blue,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Live 400 BT Wireless Bluetooth Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Live 400 BT Wireless Bluetooth Earphones (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,OnePlus Bullets Wireless Z Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,OnePlus Bullets Wireless Z Bluetooth Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,PaN/Asonic RP-HGS10 Wired Headset (Pink),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Elite 85H Wireless Bluetooth Headphone (Beige),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips HTL-1193B/94 Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Elite 85H Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics SW402 Wired Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Move Wireless Bluetooth Headphones (Gold),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics CLASSIQUE Headphone,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics BT450 Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics S700 Wired Portable Speaker (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CLR100IS Wired Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CLR100IS Wired Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Move Wireless Bluetooth Headphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Move Wireless Bluetooth Headphones (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Zebronics S700 Wired Portable Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Huawei FreeBuds 3i True Wireless Stereo (TWS) Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-ES55 Wired Headphone (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Level On Wireless Bluetooth Headphone (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Level On Wireless Bluetooth Headphone (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Samsung Level On Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips Flex BT2000B/37 Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Elite 85H Wireless Bluetooth Headphone (N/Avy Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,PaN/Asonic RP-NJ300B Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,PaN/Asonic RP-NJ300B Wireless Bluetooth Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,PaN/Asonic RP-NJ300B Wireless Bluetooth Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Cinema SB450 Wireless Bluetooth Speaker (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Jabra Move Wireless Bluetooth Headphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-ES55 Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Huawei FreeBuds 3i True Wireless Stereo (TWS) Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sennheiser Momentum 3 Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SBA-3010 Wireless Portable Bluetooth Speaker (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,"Philips BT114/94 Wireless Portable Bluetooth Speaker (Black, 2.1 Channel)",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SBA-3010 Wireless Portable Bluetooth Speaker (Green),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-XB800 Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-ANC23 Wired Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Everest V100BT Wireless Bluetooth Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,JBL Everest V100BT Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Sony MDR-ZX110AP Headphone (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Creative Sound Blaster X H5 Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKS990IS Wired Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Philips SHB3075WT/27 Bluetooth Headphone (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-DWL500 Wireless Bluetooth Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKF77 Wired Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CKS99BT Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CK200BT Wireless Bluetooth Earphones (White),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio-Technica ATH-CK200BT Wireless Bluetooth Earphones (Blue),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-CK200BT Wireless Bluetooth Earphones (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-A990Z Wired Headphone (Black),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,Audio Technica ATH-COR150 Wired Earphones (Red),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
